name,enabled,n_phases,n_conds,base_freq,terminal1,terminal2,length,units,line_code,geometry
mdv201_hn_2_320_c28302,true,1,1,60,100476.3,28302.3,0.044195999,km,,1ph-nonenoneal_#2_7stracsr_1/0_6/1
mdv201_hn_2_131_abc8080,true,3,3,60,8081,8080,0.053949598,km,,3ph_horiz_lg_1c-cu_#2_7strcu_#2_7strcu_#2_7stracsr_1/0_6/1
mdv201_hn_1_333_c1012409,true,1,1,60,1012408.3,1012409.3,0.098450397,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
mdv201_hn_2_623_c14865,true,1,1,60,28223.3,14865.3,0.075285598,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
mdv201_da_8_779_a58418,true,1,1,60,1144234.1,58418.1,0.1130808,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_hn_2_324_c14844,true,1,1,60,14835.3,14844.3,0.041452799,km,,1ph-nonenonecu_#6_1stracsr_1/0_6/1
mdv201_hn_2_521_c8087,true,1,1,60,8086.3,8087.3,0.051206398,km,,1ph-nonenoneal_#2_7stracsr_1/0_6/1
mdv201_hn_2_415_a845,true,1,1,60,844.1,845.1,0.045719999,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_hn_2_823_abc28244,true,3,3,60,28247,28244,0.047853598,km,,3ph_vert_1c-al_4/0_7stral_4/0_7stral_4/0_7stracsr_1/0_6/1
mdv201_c_1_405_a8134,true,1,1,60,8139.1,8134.1,0.073761598,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_1160462elb-1_sw,true,1,1,60,8089.1,mdv201_1160462elb_int.1,0.001,km,,
mdv201_1160462elb,true,1,1,60,mdv201_1160462elb_int.1,1160462.1,0.001524,km,busbar,
mdv201_c_1_321_a69464,true,1,1,60,69465.1,69464.1,0.040843199,km,,1ph-cu_#6_1strnonenoneacsr_1/0_6/1
mdv201_hn_2_844_b69622,true,1,1,60,69621.2,69622.2,0.06979919800000001,km,,1ph-noneal_1/0_7strnoneacsr_1/0_6/1
mdv201_da_8_861_b1149720,true,1,1,60,1149719.2,1149720.2,0.074980798,km,,1ph-noneal_#2_7strnoneacsr_1/0_6/1
mdv201_hn_2_403_b792,true,1,1,60,793.2,792.2,0.043586399,km,,1ph-noneal_#2_7strnoneacsr_1/0_6/1
mdv201_hn_2_835_b39615,true,1,1,60,39617.2,39615.2,0.07406639800000001,km,,1ph-noneal_1/0_7strnoneacsr_1/0_6/1
mdv201_hn_21038_ab28191,true,2,2,60,28190.1.2,28191.1.2,0.047243998,km,,2ph_horiz_lg_1c-al_1/0_7stral_1/0_7strnoneacsr_1/0_6/1
mdv201_hn_2_158_b14994,true,1,1,60,14989.2,14994.2,0.09509759700000001,km,,1ph-nonecu_#6_1strnoneacsr_1/0_6/1
mdv201_hn_2_145_abc63662,true,3,3,60,107109,63662,0.054863998,km,,3ph_vert_1c-al_556_19stral_556_19stral_556_19stracsr_1/0_6/1
mdv201_1012411fuse,true,1,1,60,1012405.3,1012411.3,0.001524,km,,1ph-nonenonebusbarbusbar
mdv201_hn_2_154_b62298,true,1,1,60,14829.2,62298.2,0.073456798,km,,1ph-nonecu_#6_1strnoneacsr_1/0_6/1
mdv201_hn_2_392_b63661,true,1,1,60,107108.2,63661.2,0.040233599,km,,1ph-noneal_#2_7strnoneacsr_1/0_6/1
mdv201_hn_1_164_c89779,true,1,1,60,89790.3,89779.3,0.10668,km,,1ph-nonenonecu_#6_1stracsr_1/0_6/1
mdv201_hn_2_015_abc63665,true,3,3,60,63663,63665,0.077723998,km,,3ph_horiz_lg_1c-al_336_19stral_336_19stral_336_19stracsr_1/0_6/1
mdv201_hn_2_639_c28236,true,1,1,60,28237.3,28236.3,0.056692798,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
mdv201_hn_21015_c63716,true,1,1,60,63712.3,63716.3,0.041452799,km,,1ph-nonenoneal_#2_7stracsr_1/0_6/1
mdv201_hn_2_335_b8197,true,1,1,60,8196.2,8197.2,0.068579998,km,,1ph-noneal_#2_7strnoneacsr_1/0_6/1
mdv201_hn_2_398_b63633,true,1,1,60,63634.2,63633.2,0.057911998,km,,1ph-noneal_#2_7strnoneacsr_1/0_6/1
mdv201_hn_2_139_abc8111,true,3,3,60,823,8111,0.058216798,km,,3ph_horiz_lg_1c-cu_#2_7strcu_#2_7strcu_#2_7stracsr_1/0_6/1
mdv201_hn_2_078_c28275,true,1,1,60,28274.3,28275.3,0.060350398,km,,1ph-nonenonecu_#6_1stracsr_1/0_6/1
mdv201_da_8_719_abc67893,true,3,3,60,67896,67893,0.070103998,km,,3ph_horiz_lg_1c-al_336_19stral_336_19stral_336_19stracsr_1/0_6/1
mdv201_1160506elb-1_sw,true,1,1,60,8105.1,mdv201_1160506elb_int.1,0.001,km,,
mdv201_1160506elb,true,1,1,60,mdv201_1160506elb_int.1,1160506.1,0.001524,km,busbar,
mdv201_hn_2_008_c28276,true,1,1,60,102187.3,28276.3,0.050291998,km,,1ph-nonenonecu_#6_1stracsr_1/0_6/1
mdv201_hn_21054_b1144247,true,1,1,60,1144248.2,1144247.2,0.099059997,km,,1ph-noneal_1/0_7strnoneacsr_1/0_6/1
mdv201_hn_2_833_b39620,true,1,1,60,69491.2,39620.2,0.048158398,km,,1ph-noneal_1/0_7strnoneacsr_1/0_6/1
hn_2p015_sw,true,1,1,60,1160481.2,mdv201_39755elb_int.2,0.001,km,,
mdv201_39755elb,true,1,1,60,mdv201_39755elb_int.2,39755.2,0.001524,km,busbar,
mdv201_da_8_138_b6581,true,1,1,60,6574.2,6581.2,0.096011997,km,,1ph-nonecu_#6_1strnoneacsr_1/0_6/1
mdv201_hn_2_156_b39758,true,1,1,60,39757.2,39758.2,0.089001597,km,,1ph-nonecu_#6_1strnoneacsr_1/0_6/1
mdv201_hn_2_850_b52520,true,1,1,60,94730.2,52520.2,0.061874398,km,,1ph-noneal_1/0_7strnoneacsr_1/0_6/1
mdv201_1144240fuse,true,1,1,60,39764.1,1144240.1,0.001524,km,,1ph-busbarnonenonebusbar
mdv201_hn_2_093_abc63714,true,3,3,60,51012,63714,0.079247997,km,,3ph_horiz_lg_1c-al_4/0_7stral_4/0_7stral_4/0_7stracsr_1/0_6/1
mdv201_hn_2_841_b94728,true,1,1,60,52518.2,94728.2,0.063093598,km,,1ph-noneal_1/0_7strnoneacsr_1/0_6/1
mdv201_da_8_217_b56788,true,1,1,60,1017349.2,56788.2,0.094183197,km,,1ph-noneacsr_1/0_6/1noneacsr_1/0_6/1
mdv201_hn_1_283_a89823,true,1,1,60,89824.1,89823.1,0.049072798,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_hn_2_096_abc39575,true,3,3,60,39582,39575,0.078638397,km,,3ph_horiz_lg_1c-al_1/0_7stral_1/0_7stral_1/0_7stracsr_1/0_6/1
mdv201_c_1_401_a21651,true,1,1,60,21653.1,21651.1,0.046634399,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_hn_2_401_b63632,true,1,1,60,63637.2,63632.2,0.032613599,km,,1ph-noneal_#2_7strnoneacsr_1/0_6/1
mdv201_hn_2_009_c28270,true,1,1,60,28276.3,28270.3,0.1002792,km,,1ph-nonenonecu_#6_1stracsr_1/0_6/1
mdv201_hn_21016_c63717,true,1,1,60,63716.3,63717.3,0.052730398,km,,1ph-nonenoneal_#2_7stracsr_1/0_6/1
mdv201_hn_2_013_c28260,true,1,1,60,28259.3,28260.3,0.091135197,km,,1ph-nonenonecu_#6_1stracsr_1/0_6/1
mdv201_hn_21093_c1012641,true,1,1,60,63716.3,1012641.3,0.0146304,km,,1ph-nonenoneacsr_1/0_6/1acsr_1/0_6/1
mdv201_hn_2_012_c28259,true,1,1,60,28261.3,28259.3,0.034747199,km,,1ph-nonenonecu_#6_1stracsr_1/0_6/1
mdv201_hn_2_464_c62232,true,1,1,60,62233.3,62232.3,0.040233599,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
mdv201_hn_2_418_a835,true,1,1,60,827.1,835.1,0.052730398,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_hn_1_335_c28311,true,1,1,60,28312.3,28311.3,0.081381597,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
mdv201_hn_2_981_b14997,true,1,1,60,14991.2,14997.2,0.045110399,km,,1ph-noneal_#2_7strnoneacsr_1/0_6/1
mdv201_1144251fuse,true,1,1,60,6573.2,1144251.2,0.001524,km,,1ph-nonebusbarnonebusbar
mdv201_c_1_402_a21650,true,1,1,60,21651.1,21650.1,0.057607198,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_da_8_689_b46389,true,1,1,60,74451.2,46389.2,0.058521598,km,,1ph-noneal_#2_7strnoneacsr_1/0_6/1
mdv201_hn_2_413_a838,true,1,1,60,843.1,838.1,0.042671999,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
c_1p031_sw,true,1,1,60,1160501.1,mdv201_8147elb_int.1,0.001,km,,
mdv201_8147elb,true,1,1,60,mdv201_8147elb_int.1,8147.1,0.001524,km,busbar,
mdv201_c_1_266_abc8079,true,3,3,60,8080,8079,0.053644798,km,,3ph_horiz_lg_1c-cu_#2_7strcu_#2_7strcu_#2_7stracsr_1/0_6/1
mdv201_hn_2_857_b94741,true,1,1,60,14854.2,94741.2,0.048767998,km,,1ph-noneal_#2_7strnoneacsr_1/0_6/1
mdv201_c_1_162_a69459,true,1,1,60,69458.1,69459.1,0.076504798,km,,1ph-cu_#6_1strnonenoneacsr_1/0_6/1
mdv201_1144250fuse,true,1,1,60,6574.2,1144250.2,0.001524,km,,1ph-nonebusbarnonebusbar
mdv201_hn_2_847_b14853,true,1,1,60,69620.2,14853.2,0.030479999,km,,1ph-noneal_1/0_7strnoneacsr_1/0_6/1
mdv201_da_8_507_abc6580,true,3,3,60,6578,6580,0.081381597,km,,3ph_horiz_lg_1c-al_4/0_7stral_4/0_7stral_4/0_7stracsr_1/0_6/1
mdv201_c_1_406_a8135,true,1,1,60,8134.1,8135.1,0.030175199,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_hn_2_476_c1144242,true,1,1,60,1144243.3,1144242.3,0.030175199,km,,1ph-nonenoneal_#2_7stracsr_1/0_6/1
mdv201_hn_2_168_c14978,true,1,1,60,14979.3,14978.3,0.080162397,km,,1ph-nonenonecu_#6_1stracsr_1/0_6/1
mdv201_hn_2_897_b94726,true,1,1,60,52516.2,94726.2,0.064007998,km,,1ph-noneal_#2_7strnoneacsr_1/0_6/1
mdv201_da_8_972_c74454,true,1,1,60,46408.3,74454.3,0.076199998,km,,1ph-nonenoneacsr_1/0_6/1acsr_1/0_6/1
mdv201_hn_2_317_c28271,true,1,1,60,102188.3,28271.3,0.071018398,km,,1ph-nonenoneal_#2_7stracsr_1/0_6/1
mdv201_hn_2_532_a8118,true,1,1,60,8117.1,8118.1,0.049072798,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_hn_2_301_b62297,true,1,1,60,62298.2,62297.2,0.060959998,km,,1ph-nonecu_#6_1strnoneacsr_1/0_6/1
mdv201_da_8_808_c46400,true,1,1,60,104582.3,46400.3,0.0124968,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
mdv201_hn_2_642_a14894,true,1,1,60,14893.1,14894.1,0.046024799,km,,1ph-al_1/0_7strnonenoneacsr_1/0_6/1
mdv201_hn_2_614_abc28232,true,3,3,60,63682,28232,0.044805599,km,,3ph_horiz_lg_1c-al_336_19stral_336_19stral_336_19stracsr_1/0_6/1
mdv201_da_8_945_b56775,true,1,1,60,74414.2,56775.2,0.053339998,km,,1ph-noneal_1/0_7strnoneacsr_1/0_6/1
c_1p027_sw,true,1,1,60,1160498.1,mdv201_8109elb_int.1,0.001,km,,
mdv201_8109elb,true,1,1,60,mdv201_8109elb_int.1,8109.1,0.001524,km,busbar,
mdv201_da_8_607_c46406,true,1,1,60,46407.3,46406.3,0.046024799,km,,1ph-nonenonecu_#6_1stracsr_1/0_6/1
mdv201_c_1p027_a1160498,true,1,1,60,1160506.1,1160498.1,0.039928799,km,ug_1/0al,
mdv201_hn_2_396_b63635,true,1,1,60,63640.2,63635.2,0.052425598,km,,1ph-noneal_#2_7strnoneacsr_1/0_6/1
mdv201_hn_2_074_a8182,true,1,1,60,8183.1,8182.1,0.082905597,km,,1ph-cu_#6_1strnonenoneacsr_1/0_6/1
mdv202_osw_1010730,true,3,3,60,62257,1010730,0.001524,km,,3ph_horiz_lg_1c-busbarbusbarbusbarbusbar
mdv201_hn_2_144_abc63664,true,3,3,60,63662,63664,0.068884798,km,,3ph_horiz_lg_1c-al_336_19stral_336_19stral_336_19stracsr_1/0_6/1
mdv201_hn_2_866_c63673,true,1,1,60,63672.3,63673.3,0.053035198,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
mdv201_c_1p025_a1160503,true,1,1,60,8100.1,1160503.1,0.1255776,km,ug_1/0al,
mdv201_hn_2_091_abc44583,true,3,3,60,8160,44583,0.033223199,km,,3ph_horiz_lg_1c-al_4/0_7stral_4/0_7stral_4/0_7stracsr_1/0_6/1
mdv201_hn_2_853_b39587,true,1,1,60,39588.2,39587.2,0.064312798,km,,1ph-noneal_1/0_7strnoneacsr_1/0_6/1
c_1p023_sw,true,1,1,60,1160460.1,mdv201_8145elb_int.1,0.001,km,,
mdv201_8145elb,true,1,1,60,mdv201_8145elb_int.1,8145.1,0.001524,km,busbar,
mdv201_hn_2_111_abc69617,true,3,3,60,69616,69617,0.061264798,km,,3ph_horiz_lg_1c-al_1/0_7stral_1/0_7stral_1/0_7stracsr_1/0_6/1
mdv201_hn_2_478_c8115,true,1,1,60,8121.3,8115.3,0.045415199,km,,1ph-nonenoneal_#2_7stracsr_1/0_6/1
mdv201_hn_2_395_abc63657,true,3,3,60,63655,63657,0.069189598,km,,3ph_vert_1c-al_556_19stral_556_19stral_556_19stracsr_1/0_6/1
mdv201_hn_2_805_b39624,true,1,1,60,39625.2,39624.2,0.057302398,km,,1ph-noneal_1/0_7strnoneacsr_1/0_6/1
mdv201_hn_2p011_b1160477,true,1,1,60,1160480.2,1160477.2,0.099059997,km,ug_1/0al,
c_1p025_sw,true,1,1,60,1160503.1,mdv201_8101elb_int.1,0.001,km,,
mdv201_8101elb,true,1,1,60,mdv201_8101elb_int.1,8101.1,0.001524,km,busbar,
mdv201_hn_2_657_c62231,true,1,1,60,44586.3,62231.3,0.017983199,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
mdv201_da_8_140_abc56751,true,3,3,60,6594,56751,0.061264798,km,,3ph_horiz_lg_1c-al_4/0_7stral_4/0_7stral_4/0_7stracsr_1/0_6/1
mdv201_hn_1_266_a28307,true,1,1,60,28279.1,28307.1,0.072237598,km,,1ph-cu_#6_1strnonenoneacsr_1/0_6/1
mdv201_hn_2_099_a39591,true,1,1,60,39596.1,39591.1,0.08656319699999999,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_hn_1p002_c1160452,true,1,1,60,1145433.3,1160452.3,0.16764,km,ug_1/0al,
c_1p030_sw,true,1,1,60,1160499.1,mdv201_8146elb_int.1,0.001,km,,
mdv201_8146elb,true,1,1,60,mdv201_8146elb_int.1,8146.1,0.001524,km,busbar,
mdv201_hn_2_725_a1144264,true,1,1,60,1144263.1,1144264.1,0.056692798,km,,1ph-al_1/0_7strnonenoneacsr_1/0_6/1
mdv201_da_8_730_c74449,true,1,1,60,74452.3,74449.3,0.027736799,km,,1ph-nonenoneal_#2_7stracsr_1/0_6/1
mdv201_da_8_905_a58413,true,1,1,60,58412.1,58413.1,0.071627998,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_da_8_696_b46388,true,1,1,60,46387.2,46388.2,0.043586399,km,,1ph-noneal_#2_7strnoneacsr_1/0_6/1
mdv201_hn_1_182_c1012413,true,1,1,60,1012412.3,1012413.3,0.051815998,km,,1ph-nonenonecu_#6_1stracsr_1/0_6/1
mdv201_hn_2_873_c63668,true,1,1,60,63667.3,63668.3,0.049072798,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
mdv201_1160495elb-1_sw,true,1,1,60,8082.1,mdv201_1160495elb_int.1,0.001,km,,
mdv201_1160495elb,true,1,1,60,mdv201_1160495elb_int.1,1160495.1,0.001524,km,busbar,
mdv201_hn_2_620_c28227,true,1,1,60,1144262.3,28227.3,0.050901598,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
mdv201_c_1_507_a8073,true,1,1,60,99617.1,8073.1,0.035356799,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_c_1p023_a1160460,true,1,1,60,1160459.1,1160460.1,0.08869679699999999,km,ug_1/0al,
mdv201_hn_2_860_b39603,true,1,1,60,39602.2,39603.2,0.051511198,km,,1ph-noneal_1/0_7strnoneacsr_1/0_6/1
mdv201_hn_2_925_a28283,true,1,1,60,28281.1,28283.1,0.055168798,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_da_8_783_abc58417,true,3,3,60,58420,58417,0.086867997,km,,3ph_horiz_lg_1c-al_336_19stral_336_19stral_336_19stracsr_1/0_6/1
mdv201_hn_2_236_abc108763,true,3,3,60,853,108763,0.071323198,km,,3ph_horiz_lg_1c-cu_#2_7strcu_#2_7strcu_#2_7stracsr_1/0_6/1
mdv201_hn_2_345_abc8081,true,3,3,60,8084,8081,0.024688799,km,,3ph_horiz_lg_1c-cu_#2_7strcu_#2_7strcu_#2_7stracsr_1/0_6/1
mdv201_hn_2_646_a28230,true,1,1,60,28234.1,28230.1,0.059131198,km,,1ph-al_1/0_7strnonenoneacsr_1/0_6/1
mdv201_102186fuse,true,1,1,60,28276.3,102186.3,0.001524,km,,1ph-nonenonebusbarbusbar
mdv201_hn_2p015_b1160481,true,1,1,60,1160486.2,1160481.2,0.07193279800000001,km,ug_1/0al,
mdv201_hn_2_664_c62252,true,1,1,60,62247.3,62252.3,0.060045598,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
mdv201_hn_2_075_a14842,true,1,1,60,8187.1,14842.1,0.060959998,km,,1ph-cu_#6_1strnonenoneacsr_1/0_6/1
mdv201_hn_2_159_b6572,true,1,1,60,14994.2,6572.2,0.09296399700000001,km,,1ph-nonecu_#6_1strnoneacsr_1/0_6/1
mdv201_hn_2_654_a14881,true,1,1,60,14863.1,14881.1,0.030784799,km,,1ph-al_1/0_7strnonenoneacsr_1/0_6/1
mdv201_hn_2_421_a808,true,1,1,60,798.1,808.1,0.040538399,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_da_8_695_b46387,true,1,1,60,46386.2,46387.2,0.071018398,km,,1ph-noneal_#2_7strnoneacsr_1/0_6/1
mdv201_hn_2_625_c14882,true,1,1,60,14866.3,14882.3,0.032613599,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
elb-c_1p031_sw,false,1,1,60,107997.1,mdv201_c_1p031_1160490_int.1,0.001,km,,
mdv201_c_1p031_1160490,true,1,1,60,mdv201_c_1p031_1160490_int.1,1160490.1,0.001524,km,busbar,
mdv201_da_7_490_a58425,true,1,1,60,58422.1,58425.1,0.1088136,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_hn_2_328_c14830,true,1,1,60,1144249.3,14830.3,0.0140208,km,,1ph-nonenonecu_#6_1stracsr_1/0_6/1
mdv201_hn_2_104_abc39595,true,3,3,60,39605,39595,0.080467197,km,,3ph_horiz_lg_1c-al_1/0_7stral_1/0_7stral_1/0_7stracsr_1/0_6/1
mdv201_hn_2_771_c14839,true,1,1,60,14837.3,14839.3,0.018287999,km,,1ph-nonenoneal_#2_7stracsr_1/0_6/1
mdv201_1144267fuse,true,1,1,60,810.2,1144267.2,0.001524,km,,1ph-nonebusbarnonebusbar
mdv201_hn_2p008_b1160475,true,1,1,60,1160472.2,1160475.2,0.067360798,km,ug_1/0al,
mdv201_da_8_726_c39743,true,1,1,60,106261.3,39743.3,0.024383999,km,,1ph-nonenoneal_#2_7stracsr_1/0_6/1
mdv201_c_1_712_a1000985,true,1,1,60,8106.1,1000985.1,0.06492239800000001,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_hn_2_721_c14850,true,1,1,60,14849.3,14850.3,0.06339839799999999,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
mdv201_c_1p030_a1160499,true,1,1,60,1160457.1,1160499.1,0.068579998,km,ug_1/0al,
mdv201_hn_2p053_c1163437,true,1,1,60,1149722.3,1163437.3,0.074980798,km,ug_1/0al,
mdv201_hn_21032_b62295,true,1,1,60,1144244.2,62295.2,0.057607198,km,,1ph-noneal_1/0_7strnoneacsr_1/0_6/1
mdv201_hn_2_432_b786,true,1,1,60,789.2,786.2,0.046024799,km,,1ph-noneal_#2_7strnoneacsr_1/0_6/1
mdv201_hn_2_652_a14877,true,1,1,60,14878.1,14877.1,0.055473598,km,,1ph-al_1/0_7strnonenoneacsr_1/0_6/1
hn_2p007_sw,true,1,1,60,1160471.2,mdv201_6568elb_int.2,0.001,km,,
mdv201_6568elb,true,1,1,60,mdv201_6568elb_int.2,6568.2,0.001524,km,busbar,
mdv201_hn_2_951_c8188,true,1,1,60,8190.3,8188.3,0.031699199,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
mdv201_da_8_926_a74421,true,1,1,60,56787.1,74421.1,0.075590398,km,,1ph-al_1/0_7strnonenoneacsr_1/0_6/1
mdv201_hn_2_670_c89784,true,1,1,60,89789.3,89784.3,0.045110399,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
hn_2p013_sw,true,1,1,60,1160483.2,mdv201_39756elb_int.2,0.001,km,,
mdv201_39756elb,true,1,1,60,mdv201_39756elb_int.2,39756.2,0.001524,km,busbar,
mdv201_hn_2_459_c62259,true,1,1,60,62258.3,62259.3,0.056083198,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
mdv201_hn_2_660_c62246,true,1,1,60,62237.3,62246.3,0.043281599,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
mdv201_hn_21053_b89778,true,1,1,60,14829.2,89778.2,0.009143999999999999,km,,1ph-noneal_1/0_7strnoneacsr_1/0_6/1
mdv201_hn_2_066_abc14832,true,3,3,60,14836,14832,0.1161288,km,,3ph_horiz_lg_1c-al_4/0_7stral_4/0_7stral_4/0_7stracsr_1/0_6/1
mdv201_hn_1_237_c89785,true,1,1,60,89780.3,89785.3,0.084734397,km,,1ph-nonenoneal_#2_7stracsr_1/0_6/1
mdv201_da_8_675_a56750,true,1,1,60,6597.1,56750.1,0.054863998,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_da_8_801_abc58430,true,3,3,60,46395,58430,0.108204,km,,3ph_horiz_lg_1c-al_336_19stral_336_19stral_336_19stracsr_1/0_6/1
mdv201_c_1p036_a1160465,true,1,1,60,1160466.1,1160465.1,0.08808719700000001,km,ug_1/0al,
mdv201_hn_1_169_a39570,true,1,1,60,39572.1,39570.1,0.0109728,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
c_1p022_sw,true,1,1,60,1160458.1,mdv201_8144elb_int.1,0.001,km,,
mdv201_8144elb,true,1,1,60,mdv201_8144elb_int.1,8144.1,0.001524,km,busbar,
mdv201_hn_2_633_c28239,true,1,1,60,63666.3,28239.3,0.074371198,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
mdv201_99417fuse,true,1,1,60,6578.1,99417.1,0.001524,km,,1ph-busbarnonenonebusbar
mdv201_hn_2_386_b811,true,1,1,60,804.2,811.2,0.037795199,km,,1ph-noneal_#2_7strnoneacsr_1/0_6/1
mdv201_c_1_370_b69485,true,1,1,60,1008229.2,69485.2,0.068579998,km,,1ph-nonecu_#6_1strnoneacsr_1/0_6/1
mdv201_c_1_390_a8122,true,1,1,60,1000986.1,8122.1,0.032308799,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_hn_2_216_c44581,true,1,1,60,104356.3,44581.3,0.096926397,km,,1ph-nonenoneal_#2_7stracsr_1/0_6/1
mdv201_102188fuse,true,1,1,60,14834.3,102188.3,0.001524,km,,1ph-nonenonebusbarbusbar
mdv201_da_8_494_a74434,true,1,1,60,108776.1,74434.1,0.1024128,km,,1ph-al_1/0_7strnonenoneacsr_1/0_6/1
mdv201_hn_2_080_abc39764,true,3,3,60,39763,39764,0.022250399,km,,3ph_horiz_lg_1c-al_4/0_7stral_4/0_7stral_4/0_7stracsr_1/0_6/1
mdv201_hn_2_437_c14848,true,1,1,60,14847.3,14848.3,0.049377598,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
mdv201_hn_2_658_c62236,true,1,1,60,106883.3,62236.3,0.057302398,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
mdv201_c_1_404_a8139,true,1,1,60,21649.1,8139.1,0.053035198,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_hn_2_957_b1103249,true,1,1,60,39753.2,1103249.2,0.033527999,km,,1ph-noneal_#2_7strnoneacsr_1/0_6/1
mdv201_hn_2_089_abc8163,true,3,3,60,44584,8163,0.060045598,km,,3ph_vert_1c-al_4/0_7stral_4/0_7stral_4/0_7stracsr_1/0_6/1
mdv201_hn_2_676_c62306,true,1,1,60,62310.3,62306.3,0.075590398,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
mdv201_c_1_409_a8138,true,1,1,60,8137.1,8138.1,0.036575999,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_hn_2_528_c8154,true,1,1,60,8153.3,8154.3,0.044500799,km,,1ph-nonenoneal_#2_7stracsr_1/0_6/1
mdv201_hn_2_667_c89812,true,1,1,60,62252.3,89812.3,0.039014399,km,,1ph-nonenoneal_1/0_7stracsr_1/0_6/1
mdv201_39763_abc39763,true,3,3,60,1144239,39763,0.060959998,km,,3ph_horiz_lg_1c-al_4/0_7stral_4/0_7stral_4/0_7stracsr_1/0_6/1
mdv201_hn_2_390_b63640,true,1,1,60,63644.2,63640.2,0.042367199,km,,1ph-noneal_#2_7strnoneacsr_1/0_6/1
mdv201_hn_2_148_c14837,true,1,1,60,28298.3,14837.3,0.09997439700000001,km,,1ph-nonenonecu_#6_1stracsr_1/0_6/1
mdv201_c_1_353_b1008228,true,1,1,60,1008227.2,1008228.2,0.067360798,km,,1ph-noneal_#2_7strnoneacsr_1/0_6/1
mdv201_da_7_169_c39742,true,1,1,60,39741.3,39742.3,0.07040879799999999,km,,1ph-nonenoneacsr_1/0_6/1acsr_1/0_6/1
mdv201_da_8_744_c46398,true,1,1,60,58433.3,46398.3,0.045719999,km,,1ph-nonenonecu_#6_1stracsr_1/0_6/1
mdv201_102189fuse,true,1,1,60,28270.3,102189.3,0.001524,km,,1ph-nonenonebusbarbusbar
mdv201_c_1_158_a69465,true,1,1,60,107993.1,69465.1,0.046939198,km,,1ph-cu_#6_1strnonenoneacsr_1/0_6/1
mdv201_hn_2_534_a8119,true,1,1,60,8120.1,8119.1,0.049377598,km,,1ph-al_#2_7strnonenoneacsr_1/0_6/1
mdv201_da_8_736_c74436,true,1,1,60,74437.3,74436.3,0.048463198,km,,1ph-nonenoneal_#2_7stracsr_1/0_6/1
mdv201_hn_2_107_a39589,true,1,1,60,39590.1,39589.1,0.064617598,km,,1ph-cu_#6_1strnonenoneacsr_1/0_6/1
mdv201_da_8_924_a56786,true,1,1,60,56785.1,56786.1,0.038099999,km,,1ph-al_1/0_7strnonenoneacsr_1/0_6/1
mdv201_c_1p114_a1160497,true,1,1,60,1000987.1,1160497.1,0.07193279800000001,km,ug_1/0al,
